customer,location,product,type,productId,Date
26,SSP-CPS,Food Container (M),borrow,0e1e070e-be15-4aef-b2d1-96f62aff217b,"Jun 7, 2022"
27,SSP-CPS,Food Container (M),borrow,0a3c97fe-9355-47ab-89cc-f449b4f7a416,"Jun 8, 2022"
28,SSP-CPS,Food Container (M),borrow,0b6dc5ec-5c93-4901-b430-f11d5e0985b1,"Jun 8, 2022"
31,SSP-CPS,Food Container (M),borrow,09ddfad6-ae60-4d63-9590-25f241d2bf67,"Jun 8, 2022"
32,SSP-CPS,Food Container (M),borrow,0d112092-c7c0-47d3-9d45-9205febbd4de,"Jun 8, 2022"
33,SSP-CPS,Food Container (M),borrow,0c96b505-e631-4949-9417-d650d6910dc3,"Jun 8, 2022"
34,SSP-CPS,Food Container (M),borrow,0bc19c17-f23f-4a56-9237-cb320fff389b,"Jun 8, 2022"
38,SSP-CPS,Food Container (M),borrow,0c62d30d-b06d-4274-8679-ac6c6caed5f1,"Jun 8, 2022"
39,SSP-CPS,Food Container (M),borrow,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jun 8, 2022"
40,SSP-CPS,Food Container (M),borrow,0b51db1e-0475-4e48-8432-3a00ffcd0de1,"Jun 8, 2022"
42,SSP-CPS,Food Container (M),borrow,0d2f5ff8-1b6a-4b66-b10e-407327f9fc4a,"Jun 8, 2022"
43,SSP-CPS,Food Container (M),borrow,06263e67-7f9b-4e8f-ae29-fb3b2a8782dd,"Jun 8, 2022"
45,SSP-CPS,Silver Cup (M),borrow,8b7daa46-46f3-47c6-996e-edb7d515c9f8,"Jun 8, 2022"
,SSP-CPS,Food Container (M),return,0c687ae4-279b-459b-ba31-c1e5290a33cd,"Jun 8, 2022"
,SSP-CPS,Food Container (M),return,0cfa811e-20fd-4f5c-bc7a-656377367a58,"Jun 9, 2022"
,SSP-CPS,Food Container (M),return,0d2f5ff8-1b6a-4b66-b10e-407327f9fc4a,"Jun 9, 2022"
,SSP-CPS,Food Container (M),return,06263e67-7f9b-4e8f-ae29-fb3b2a8782dd,"Jun 9, 2022"
,SSP-CPS,Food Container (M),return,0bbbd72d-2a24-4dd4-a201-73cbb9480fbf,"Jun 9, 2022"
,SSP-CPS,Silver Cup (M),return,8b7daa46-46f3-47c6-996e-edb7d515c9f8,"Jun 9, 2022"
,SSP-CPS,Food Container (S),return,0d5c2075-322d-4011-ab48-1f2e8883e0e8,"Jun 9, 2022"
46,SSP-CPS,Food Container (M),borrow,0d2f5ff8-1b6a-4b66-b10e-407327f9fc4a,"Jun 8, 2022"
47,SSP-CPS,Food Container (M),borrow,0d5c2075-322d-4011-ab48-1f2e8883e0e8,"Jun 9, 2022"
,SSP-CPS,Food Container (M),return,0c01f144-977a-4f15-914b-ae3f8a542649,"Jun 9, 2022"
,SSP-CPS,Food Container (M),return,0d5c2075-322d-4011-ab48-1f2e8883e0e8,"Jun 10, 2022"
48,SSP-CPS,Food Container (M),borrow,06263e67-7f9b-4e8f-ae29-fb3b2a8782dd,"Jun 10, 2022"
51,SSP-CPS,Food Container (M),borrow,0cfa811e-20fd-4f5c-bc7a-656377367a58,"Jun 10, 2022"
50,SSP-CPS,Food Container (M),borrow,0c687ae4-279b-459b-ba31-c1e5290a33cd,"Jun 13, 2022"
,SSP-CPS,Food Container (M),return,0c1963ff-8d5e-4e30-b619-b193d6ea9d82,"Jun 10, 2022"
,SSP-CPS,Food Container (M),return,0a46b931-1328-414b-8eb6-9d3bacdebdaf,"Jun 13, 2022"
,SSP-CPS,Food Container (M),return,0c687ae4-279b-459b-ba31-c1e5290a33cd,"Jun 13, 2022"
,SSP-CPS,Food Container (M),return,0cfa811e-20fd-4f5c-bc7a-656377367a58,"Jun 13, 2022"
52,SSP-CPS,Food Container (M),borrow,0c1963ff-8d5e-4e30-b619-b193d6ea9d82,"Jun 13, 2022"
53,SSP-CPS,Food Container (M),borrow,0a46b931-1328-414b-8eb6-9d3bacdebdaf,"Jun 13, 2022"
,SSP-CPS,Food Container (M),return,06263e67-7f9b-4e8f-ae29-fb3b2a8782dd,"Jun 13, 2022"
,SSP-CPS,Food Container (M),return,0c62d30d-b06d-4274-8679-ac6c6caed5f1,"Jun 14, 2022"
,SSP-CPS,Food Container (M),return,0e1e070e-be15-4aef-b2d1-96f62aff217b,"Jun 14, 2022"
54,SSP-CPS,Food Container (M),borrow,0c687ae4-279b-459b-ba31-c1e5290a33cd,"Jun 14, 2022"
,SSP-CPS,Food Container (M),return,0d2f5ff8-1b6a-4b66-b10e-407327f9fc4a,"Jun 14, 2022"
,SSP-CPS,Food Container (M),return,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jun 14, 2022"
56,SSP-CPS,Food Container (M),borrow,0cfa811e-20fd-4f5c-bc7a-656377367a58,"Jun 14, 2022"
,SSP-CPS,Food Container (M),return,0986b366-8b92-44f1-b625-7b7771417ddd,"Jun 14, 2022"
,SSP-CPS,Food Container (M),return,0c1963ff-8d5e-4e30-b619-b193d6ea9d82,"Jun 15, 2022"
,SSP-CPS,Food Container (M),return,0cfa811e-20fd-4f5c-bc7a-656377367a58,"Jun 16, 2022"
18,SSP-CPS,Food Container (M),borrow,0c1963ff-8d5e-4e30-b619-b193d6ea9d82,"Jun 14, 2022"
19,SSP-CPS,Food Container (M),borrow,0c01f144-977a-4f15-914b-ae3f8a542649,"Jun 16, 2022"
,SSP-CPS,Food Container (M),return,0c1963ff-8d5e-4e30-b619-b193d6ea9d82,"Jun 16, 2022"
,SSP-CPS,Food Container (M),return,0c01f144-977a-4f15-914b-ae3f8a542649,"Jun 16, 2022"
18,SSP-CPS,Food Container (M),borrow,0ac30f58-84a6-49fb-9c85-497291163faa,"Jun 16, 2022"
,SSP-CPS,Food Container (M),return,0ac30f58-84a6-49fb-9c85-497291163faa,"Jun 17, 2022"
25,SSP-CPS,Food Container (M),borrow,0dff7feb-f0fc-4893-bba3-b76e207c4c4b,"Jun 17, 2022"
53,SSP-CPS,Food Container (M),borrow,0986b366-8b92-44f1-b625-7b7771417ddd,"Jun 20, 2022"
,SSP-CPS,Food Container (M),return,0986b366-8b92-44f1-b625-7b7771417ddd,"Jun 20, 2022"
,SSP-CPS,Food Container (M),return,0c687ae4-279b-459b-ba31-c1e5290a33cd,"Jun 20, 2022"
56,SSP-CPS,Food Container (M),borrow,0ac30f58-84a6-49fb-9c85-497291163faa,"Jun 20, 2022"
43,SSP-CPS,Food Container (M),borrow,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jun 21, 2022"
42,SSP-CPS,Food Container (M),borrow,0e1e070e-be15-4aef-b2d1-96f62aff217b,"Jun 21, 2022"
,SSP-CPS,Food Container (M),return,0dff7feb-f0fc-4893-bba3-b76e207c4c4b,"Jun 21, 2022"
,SSP-CPS,Food Container (M),return,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jun 21, 2022"
38,SSP-CPS,Food Container (M),borrow,0dff7feb-f0fc-4893-bba3-b76e207c4c4b,"Jun 21, 2022"
14,SSP-CPS,Food Container (M),borrow,0ca7b4b9-87e0-4198-9acb-ad5ac783e6a2,"Jun 22, 2022"
3,SSP-CPS,Food Container (M),borrow,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jun 22, 2022"
,SSP-CPS,Food Container (M),return,0e1e070e-be15-4aef-b2d1-96f62aff217b,"Jun 22, 2022"
,SSP-CPS,Food Container (M),return,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jun 22, 2022"
,SSP-CPS,Food Container (S),return,0b410765-0c37-4bd5-9300-e74841bc26e8,"Jun 22, 2022"
,SSP-CPS,Food Container (M),return,0b18e4d9-2623-4217-b4e5-b35217d33810,"Jun 22, 2022"
,SSP-CPS,Food Container (M),return,0dff7feb-f0fc-4893-bba3-b76e207c4c4b,"Jun 22, 2022"
,SSP-CPS,Food Container (M),return,0ca7b4b9-87e0-4198-9acb-ad5ac783e6a2,"Jun 22, 2022"
,SSP-CPS,Food Container (M),return,0ac30f58-84a6-49fb-9c85-497291163faa,"Jun 22, 2022"
29,SSP-CPS,Food Container (M),borrow,0dff7feb-f0fc-4893-bba3-b76e207c4c4b,"Jun 22, 2022"
20,SSP-CPS,Food Container (M),borrow,0ac30f58-84a6-49fb-9c85-497291163faa,"Jun 23, 2022"
46,SSP-CPS,Food Container (M),borrow,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jun 24, 2022"
34,SSP-CPS,Food Container (M),borrow,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jun 24, 2022"
,SSP-CPS,Food Container (M),return,0bc19c17-f23f-4a56-9237-cb320fff389b,"Jun 24, 2022"
,SSP-CPS,Food Container (M),return,0c96b505-e631-4949-9417-d650d6910dc3,"Jun 24, 2022"
,SSP-CPS,Food Container (M),return,0a3c97fe-9355-47ab-89cc-f449b4f7a416,"Jun 24, 2022"
,SSP-CPS,Food Container (M),return,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jun 24, 2022"
,SSP-CPS,Food Container (M),return,0ac30f58-84a6-49fb-9c85-497291163faa,"Jun 24, 2022"
,SSP-CPS,Food Container (M),return,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jun 24, 2022"
,SSP-CPS,Food Container (M),return,09ddfad6-ae60-4d63-9590-25f241d2bf67,"Jun 24, 2022"
,SSP-CPS,Food Container (M),return,0dff7feb-f0fc-4893-bba3-b76e207c4c4b,"Jun 24, 2022"
40,SSP-CPS,Food Container (M),borrow,09ddfad6-ae60-4d63-9590-25f241d2bf67,"Jun 24, 2022"
47,SSP-CPS,Food Container (M),borrow,0b410765-0c37-4bd5-9300-e74841bc26e8,"Jun 27, 2022"
22,SSP-CPS,Food Container (M),borrow,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jun 27, 2022"
9,SSP-CPS,Food Container (M),borrow,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jun 28, 2022"
4,SSP-CPS,Food Container (M),borrow,0dff7feb-f0fc-4893-bba3-b76e207c4c4b,"Jun 28, 2022"
1,SSP-CPS,Food Container (M),borrow,0c22f414-9d3c-4603-83c7-417780d07004,"Jun 28, 2022"
31,SSP-CPS,Food Container (M),borrow,0ac30f58-84a6-49fb-9c85-497291163faa,"Jun 28, 2022"
,SSP-CPS,Food Container (M),return,0b410765-0c37-4bd5-9300-e74841bc26e8,"Jun 28, 2022"
,SSP-CPS,Food Container (M),return,0dff7feb-f0fc-4893-bba3-b76e207c4c4b,"Jun 28, 2022"
39,SSP-CPS,Food Container (M),borrow,0980e51a-0972-4a14-86a4-90490545ad9c,"Jun 28, 2022"
,SSP-CPS,Food Container (M),return,0b81300d-da82-4113-887c-a0c283729ff9,"Jun 29, 2022"
,SSP-CPS,Food Container (M),return,0c394f0a-f7e3-408c-822e-028d75cb8550,"Jun 29, 2022"
56,SSP-CPS,Food Container (M),borrow,0e2dcfcd-cf4e-48dc-ab1c-5bb75883958c,"Jun 29, 2022"
,SSP-CPS,Food Container (M),return,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jun 29, 2022"
,SSP-CPS,Food Container (M),return,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jun 29, 2022"
43,SSP-CPS,Silver Cup (M),borrow,d4d1c214-8182-48dc-9914-dfa90491a3cc,"Jun 29, 2022"
,SSP-CPS,Food Container (M),return,0b51db1e-0475-4e48-8432-3a00ffcd0de1,"Jul 2, 2022"
,SSP-CPS,Food Container (M),return,0a46b931-1328-414b-8eb6-9d3bacdebdaf,"Jul 2, 2022"
52,SSP-CPS,Food Container (M),borrow,0b81300d-da82-4113-887c-a0c283729ff9,"Jul 1, 2022"
54,SSP-CPS,Food Container (M),borrow,0cc889a5-8001-40f0-ba71-dadd96320f67,"Jul 2, 2022"
,SSP-CPS,Food Container (M),return,0b81300d-da82-4113-887c-a0c283729ff9,"Jul 2, 2022"
,SSP-CPS,Food Container (M),return,0ac30f58-84a6-49fb-9c85-497291163faa,"Jul 2, 2022"
,SSP-CPS,Food Container (M),return,0980e51a-0972-4a14-86a4-90490545ad9c,"Jul 2, 2022"
,SSP-CPS,Food Container (M),return,0e2dcfcd-cf4e-48dc-ab1c-5bb75883958c,"Jul 2, 2022"
26,SSP-CPS,Food Container (M),borrow,0b81300d-da82-4113-887c-a0c283729ff9,"Jul 2, 2022"
27,SSP-CPS,Food Container (M),borrow,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jul 5, 2022"
57,SSP-CPS,Food Container (M),borrow,0ac30f58-84a6-49fb-9c85-497291163faa,"Jul 5, 2022"
,SSP-CPS,Food Container (M),return,0ac30f58-84a6-49fb-9c85-497291163faa,"Jul 5, 2022"
58,SSP-CPS,Food Container (M),borrow,0bb7a96e-aa0b-4a7e-a294-228a74dafe7f,"Jul 5, 2022"
59,SSP-CPS,Food Container (M),borrow,0bc19c17-f23f-4a56-9237-cb320fff389b,"Jul 6, 2022"
60,SSP-CPS,Food Container (M),borrow,0c394f0a-f7e3-408c-822e-028d75cb8550,"Jul 6, 2022"
,SSP-CPS,Food Container (M),return,0cc889a5-8001-40f0-ba71-dadd96320f67,"Jul 6, 2022"
45,SSP-CPS,Food Container (M),borrow,0d0e5d0e-96fb-4751-ac76-a9ad51a7da1e,"Jul 6, 2022"
,SSP-CPS,Food Container (M),return,0bb7a96e-aa0b-4a7e-a294-228a74dafe7f,"Jul 6, 2022"
,SSP-CPS,Food Container (M),return,0b81300d-da82-4113-887c-a0c283729ff9,"Jul 7, 2022"
61,SSP-CPS,Food Container (M),borrow,0ad7a92e-9652-4ba4-a9ef-c9cb22a4aa4b,"Jul 6, 2022"
,SSP-CPS,Food Container (M),return,0bc19c17-f23f-4a56-9237-cb320fff389b,"Jul 8, 2022"
,SSP-CPS,Food Container (M),return,0ad7a92e-9652-4ba4-a9ef-c9cb22a4aa4b,"Jul 8, 2022"
58,SSP-CPS,Food Box (M),borrow,0cb59ca6-5672-44b8-8373-540a3884481b,"Jul 6, 2022"
59,SSP-CPS,Food Box (M),borrow,0bc19c17-f23f-4a56-9237-cb320fff389b,"Jul 8, 2022"
,SSP-CPS,Food Box (M),return,0cb59ca6-5672-44b8-8373-540a3884481b,"Jul 12, 2022"
57,SSP-CPS,Food Container (M),borrow,0ad7a92e-9652-4ba4-a9ef-c9cb22a4aa4b,"Jul 12, 2022"
,SSP-CPS,Food Container (M),return,0c394f0a-f7e3-408c-822e-028d75cb8550,"Jul 13, 2022"
,SSP-CPS,Food Box (M),return,0bc19c17-f23f-4a56-9237-cb320fff389b,"Jul 14, 2022"
,SSP-CPS,Food Container (M),return,06bb59a1-b035-4f42-9671-c4454e308bf5,"Jul 14, 2022"
56,SSP-CPS,Food Container (M),borrow,0bc19c17-f23f-4a56-9237-cb320fff389b,"Jul 12, 2022"
54,SSP-CPS,Food Container (M),borrow,0c394f0a-f7e3-408c-822e-028d75cb8550,"Jul 13, 2022"
53,SSP-CPS,Food Container (M),borrow,06bb59a1-b035-4f42-9671-c4454e308bf5,"Jul 15, 2022"
52,SSP-CPS,Food Container (M),borrow,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jul 15, 2022"
51,SSP-CPS,Food Container (M),borrow,0a3f5313-398d-45af-a548-6486f4779a48,"Jul 15, 2022"
,SSP-CPS,Food Container (S),return,0b0dce16-2c9c-4e2f-bde1-e17767caeb0f,"Jul 19, 2022"
,SSP-CPS,Food Container (M),return,09ddfad6-ae60-4d63-9590-25f241d2bf67,"Jul 19, 2022"
,SSP-CPS,Food Container (M),return,0c22f414-9d3c-4603-83c7-417780d07004,"Jul 19, 2022"
,SSP-CPS,Food Container (M),return,0d112092-c7c0-47d3-9d45-9205febbd4de,"Jul 19, 2022"
,SSP-CPS,Food Container (M),return,0b6dc5ec-5c93-4901-b430-f11d5e0985b1,"Jul 19, 2022"
10,SSP-CPS,Food Container (M),borrow,0b92d8eb-4bef-4937-8b50-870169dbcce7,"Jul 19, 2022"
11,SSP-CPS,Food Container (M),borrow,0cb59ca6-5672-44b8-8373-540a3884481b,"Jul 19, 2022"
12,SSP-CPS,Food Container (M),borrow,0e2dcfcd-cf4e-48dc-ab1c-5bb75883958c,"Jul 20, 2022"
14,SSP-CPS,Food Container (M),borrow,09ddfad6-ae60-4d63-9590-25f241d2bf67,"Jul 21, 2022"
15,SSP-CPS,Food Container (M),borrow,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jul 25, 2022"
,SSP-CPS,Food Container (M),return,09ddfad6-ae60-4d63-9590-25f241d2bf67,"Jul 26, 2022"
,SSP-CPS,Food Container (M),return,0c22f414-9d3c-4603-83c7-417780d07004,"Jul 26, 2022"
,SSP-CPS,Food Container (M),return,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jul 26, 2022"
27,SSP-CPS,Food Container (M),borrow,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jul 26, 2022"
19,SSP-CPS,Food Container (M),borrow,0b92d8eb-4bef-4937-8b50-870169dbcce7,"Jul 26, 2022"
,SSP-CPS,Food Container (M),return,0cfa811e-20fd-4f5c-bc7a-656377367a58,"Jul 27, 2022"
,SSP-CPS,Food Container (M),return,0a3f5313-398d-45af-a548-6486f4779a48,"Jul 27, 2022"
,SSP-CPS,Food Container (M),return,0bb7a96e-aa0b-4a7e-a294-228a74dafe7f,"Jul 27, 2022"
,SSP-CPS,Food Container (M),return,0d0e5d0e-96fb-4751-ac76-a9ad51a7da1e,"Jul 27, 2022"
,SSP-CPS,Food Container (M),return,0b92d8eb-4bef-4937-8b50-870169dbcce7,"Jul 27, 2022"
,SSP-CPS,Food Container (M),return,0ad7a92e-9652-4ba4-a9ef-c9cb22a4aa4b,"Jul 27, 2022"
,SSP-CPS,Food Container (M),return,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jul 27, 2022"
33,SSP-CPS,Food Container (M),borrow,0ad7a92e-9652-4ba4-a9ef-c9cb22a4aa4b,"Jul 29, 2022"
,SSP-CPS,Food Container (M),return,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jul 29, 2022"
,SSP-CPS,Food Container (M),return,0b0174e8-814a-43d6-b774-f1c1c352b010,"Jul 29, 2022"
26,SSP-CPS,Food Container (M),borrow,0ce147f1-1c3d-4ab7-9249-014714519d90,"Jul 29, 2022"
,SSP-CPS,Food Container (M),return,0ad7a92e-9652-4ba4-a9ef-c9cb22a4aa4b,"Aug 1, 2022"
40,SSP-CPS,Food Container (M),borrow,0c22f414-9d3c-4603-83c7-417780d07004,"Aug 2, 2022"
41,SSP-CPS,Food Container (M),borrow,0b410765-0c37-4bd5-9300-e74841bc26e8,"Aug 8, 2022"
,SSP-CPS,Food Container (M),return,0b410765-0c37-4bd5-9300-e74841bc26e8,"Aug 10, 2022"
42,SSP-CPS,Food Container (M),borrow,0af7f355-fa5e-4cca-8411-cd042547165c,"Aug 10, 2022"
45,SSP-CPS,Food Container (M),borrow,09ddfad6-ae60-4d63-9590-25f241d2bf67,"Aug 11, 2022"
,SSP-CPS,Food Container (M),return,09ddfad6-ae60-4d63-9590-25f241d2bf67,"Aug 11, 2022"
,SSP-CPS,Food Container (M),return,0af7f355-fa5e-4cca-8411-cd042547165c,"Aug 11, 2022"
46,SSP-CPS,Food Container (M),borrow,0c7c942e-8668-4f16-9ad3-4edb0044ce9b,"Aug 11, 2022"
,SSP-CPS,Food Container (M),return,0c7c942e-8668-4f16-9ad3-4edb0044ce9b,"Aug 12, 2022"
47,SSP-CPS,Food Container (M),borrow,0af7f355-fa5e-4cca-8411-cd042547165c,"Aug 15, 2022"
48,SSP-CPS,Food Container (M),borrow,0e2dcfcd-cf4e-48dc-ab1c-5bb75883958c,"Aug 16, 2022"
60,SSP-CPS,Food Container (M),borrow,09c7ff05-9eeb-4137-a73a-7e361fe9a800,"Aug 16, 2022"
61,SSP-CPS,Food Container (M),borrow,0b0174e8-814a-43d6-b774-f1c1c352b010,"Aug 17, 2022"
,SSP-CPS,Food Container (M),return,0c22f414-9d3c-4603-83c7-417780d07004,"Aug 18, 2022"
22,SSP-CPS,Food Container (M),borrow,0a3f5313-398d-45af-a548-6486f4779a48,"Aug 18, 2022"
,SSP-CPS,Food Container (M),return,0a3f5313-398d-45af-a548-6486f4779a48,"Aug 19, 2022"
23,SSP-CPS,Food Container (M),borrow,0986b366-8b92-44f1-b625-7b7771417ddd,"Aug 19, 2022"
24,SSP-CPS,Food Container (M),borrow,0b18e4d9-2623-4217-b4e5-b35217d33810,"Aug 22, 2022"
25,SSP-CPS,Food Container (M),borrow,0c7c942e-8668-4f16-9ad3-4edb0044ce9b,"Aug 22, 2022"
27,SSP-CPS,Food Container (M),borrow,0980e51a-0972-4a14-86a4-90490545ad9c,"Aug 22, 2022"
28,SSP-CPS,Food Container (M),borrow,0b410765-0c37-4bd5-9300-e74841bc26e8,"Aug 22, 2022"
29,SSP-CPS,Food Container (M),borrow,0c22f414-9d3c-4603-83c7-417780d07004,"Aug 22, 2022"
31,SSP-CPS,Food Container (M),borrow,0af7f355-fa5e-4cca-8411-cd042547165c,"Aug 22, 2022"
,SSP-CPS,Food Container (M),return,0af7f355-fa5e-4cca-8411-cd042547165c,"Aug 22, 2022"
,SSP-CPS,Food Container (M),return,0b18e4d9-2623-4217-b4e5-b35217d33810,"Aug 23, 2022"
,SSP-CPS,Food Container (M),return,0c22f414-9d3c-4603-83c7-417780d07004,"Aug 23, 2022"
18,SSP-CPS,Food Container (M),borrow,09ddfad6-ae60-4d63-9590-25f241d2bf67,"Aug 23, 2022"
,SSP-CPS,Food Container (M),return,09c7ff05-9eeb-4137-a73a-7e361fe9a800,"Aug 26, 2022"
,SSP-CPS,Food Container (M),return,0b0174e8-814a-43d6-b774-f1c1c352b010,"Aug 26, 2022"
,SSP-CPS,Food Container (M),return,0986b366-8b92-44f1-b625-7b7771417ddd,"Aug 26, 2022"
,SSP-CPS,Food Container (M),return,0980e51a-0972-4a14-86a4-90490545ad9c,"Aug 26, 2022"
,SSP-CPS,Food Container (M),return,0c7c942e-8668-4f16-9ad3-4edb0044ce9b,"Aug 26, 2022"
,SSP-CPS,Food Container (M),return,0cb59ca6-5672-44b8-8373-540a3884481b,"Aug 26, 2022"
,SSP-CPS,Food Container (M),return,0b410765-0c37-4bd5-9300-e74841bc26e8,"Aug 26, 2022"
,SSP-CPS,Food Container (M),return,0ce147f1-1c3d-4ab7-9249-014714519d90,"Aug 26, 2022"
1,SSP-CPS,Food Container (M),borrow,0a3f5313-398d-45af-a548-6486f4779a48,"Aug 26, 2022"
3,SSP-CPS,Food Container (M),borrow,0af7f355-fa5e-4cca-8411-cd042547165c,"Aug 26, 2022"
4,SSP-CPS,Food Container (M),borrow,0b18e4d9-2623-4217-b4e5-b35217d33810,"Aug 26, 2022"
,SSP-CPS,Food Container (M),return,0a3f5313-398d-45af-a548-6486f4779a48,"Aug 26, 2022"
,SSP-CPS,Food Container (M),return,0af7f355-fa5e-4cca-8411-cd042547165c,"Aug 26, 2022"
,SSP-CPS,Food Container (M),return,0b18e4d9-2623-4217-b4e5-b35217d33810,"Aug 26, 2022"
5,SSP-CPS,Food Container (M),borrow,0af7f355-fa5e-4cca-8411-cd042547165c,"Aug 29, 2022"
6,SSP-CPS,Food Container (M),borrow,0a3f5313-398d-45af-a548-6486f4779a48,"Aug 29, 2022"
7,SSP-CPS,Food Container (M),borrow,0b18e4d9-2623-4217-b4e5-b35217d33810,"Aug 29, 2022"
9,SSP-CPS,Food Container (M),borrow,0986b366-8b92-44f1-b625-7b7771417ddd,"Aug 30, 2022"
10,SSP-CPS,Food Container (M),borrow,0980e51a-0972-4a14-86a4-90490545ad9c,"Aug 30, 2022"
11,SSP-CPS,Food Container (M),borrow,0cf13de4-8d25-4815-939e-740f8f25cac0,"Aug 31, 2022"
62,SSP-CPS,Food Container (M),borrow,0ca7b4b9-87e0-4198-9acb-ad5ac783e6a2,"Aug 31, 2022"
15,SSP-CPS,Food Container (M),borrow,0ce147f1-1c3d-4ab7-9249-014714519d90,"Aug 31, 2022"
,SSP-CPS,Food Container (M),return,0980e51a-0972-4a14-86a4-90490545ad9c,"Aug 31, 2022"
,SSP-CPS,Food Container (M),return,09ddfad6-ae60-4d63-9590-25f241d2bf67,"Aug 31, 2022"
28,SSP-CPS,Food Container (M),borrow,0c7c942e-8668-4f16-9ad3-4edb0044ce9b,"Aug 31, 2022"
,SSP-CPS,Food Container (M),return,0c7c942e-8668-4f16-9ad3-4edb0044ce9b,"Aug 31, 2022"
,SSP-CPS,Food Container (M),return,0ca7b4b9-87e0-4198-9acb-ad5ac783e6a2,"Aug 31, 2022"
,SSP-CPS,Food Container (M),return,0cf13de4-8d25-4815-939e-740f8f25cac0,"Aug 31, 2022"
31,SSP-CPS,Food Container (M),borrow,0b0174e8-814a-43d6-b774-f1c1c352b010,"Sep 2, 2022"
32,SSP-CPS,Food Container (M),borrow,0bf18d7a-ad67-4a80-872f-3635374307b1,"Sep 5, 2022"
33,SSP-CPS,Food Container (M),borrow,0e42e547-9d5d-4a7e-b2be-7e4cc97a7ed2,"Sep 5, 2022"
34,SSP-CPS,Food Container (M),borrow,0a9559fa-bfbf-43a0-852d-fca365f542de,"Sep 5, 2022"
40,SSP-CPS,Food Container (M),borrow,0ce6dcf8-f38f-4d23-9f9e-bca62c594894,"Sep 6, 2022"
,SSP-CPS,Food Container (M),return,0bf18d7a-ad67-4a80-872f-3635374307b1,"Sep 6, 2022"
,SSP-CPS,Food Container (M),return,0ce147f1-1c3d-4ab7-9249-014714519d90,"Sep 6, 2022"
,SSP-CPS,Food Container (M),return,0af7f355-fa5e-4cca-8411-cd042547165c,"Sep 6, 2022"
24,SSP-CPS,Food Container (M),borrow,0c320b71-94ca-40e2-97b0-8878b4949091,"Sep 7, 2022"
,SSP-CPS,Food Container (M),return,0ce6dcf8-f38f-4d23-9f9e-bca62c594894,"Sep 7, 2022"
50,SSP-CPS,Food Container (M),borrow,0ce6dcf8-f38f-4d23-9f9e-bca62c594894,"Sep 8, 2022"
,SSP-CPS,Food Container (M),return,0a9559fa-bfbf-43a0-852d-fca365f542de,"Sep 9, 2022"
38,SSP-CPS,Food Container (M),borrow,0cb59ca6-5672-44b8-8373-540a3884481b,"Sep 9, 2022"
,SSP-CPS,Food Container (M),return,0cb59ca6-5672-44b8-8373-540a3884481b,"Sep 9, 2022"
39,SSP-CPS,Food Container (M),borrow,0ac3bf7a-a1cb-4cd8-ad9f-cd633fc68a1f,"Sep 9, 2022"
40,SSP-CPS,Food Container (M),borrow,0a9559fa-bfbf-43a0-852d-fca365f542de,"Sep 12, 2022"
23,SSP-CPS,Food Container (M),borrow,0a6a44d3-f201-4a55-abf0-f5ac94733bd8,"Sep 12, 2022"
4,SSP-CPS,Food Container (M),borrow,0debe851-fc14-4ce2-9a4f-8c2bde4843c7,"Sep 12, 2022"
,SSP-CPS,Food Container (M),return,0a9559fa-bfbf-43a0-852d-fca365f542de,"Sep 12, 2022"
61,SSP-CPS,Food Container (M),borrow,09c7ff05-9eeb-4137-a73a-7e361fe9a800,"Sep 12, 2022"
,SSP-CPS,Food Container (M),return,0debe851-fc14-4ce2-9a4f-8c2bde4843c7,"Sep 12, 2022"
,SSP-CPS,Food Container (M),return,09c7ff05-9eeb-4137-a73a-7e361fe9a800,"Sep 12, 2022"
58,SSP-CPS,Food Container (M),borrow,0debe851-fc14-4ce2-9a4f-8c2bde4843c7,"Sep 13, 2022"
59,SSP-CPS,Food Container (M),borrow,0d23c353-cc6b-4ada-88a2-d051526a97ed,"Sep 13, 2022"
60,SSP-CPS,Food Container (M),borrow,0d86700d-0cee-4b49-8a79-3b6aedbebccc,"Sep 13, 2022"
57,SSP-CPS,Food Container (M),borrow,0ce147f1-1c3d-4ab7-9249-014714519d90,"Sep 13, 2022"
